SubTime,NumProcs,ExeTime,InterArrivalTime,,,,,
738740,32,879,55,,,,,
738794,32,180,54,,,,,
738871,128,606,77,,,,,
739274,32,527,403,,,,,
739306,128,3968,32,,,,,
739321,128,235,15,,,,,
739384,32,236,63,,,,,
740138,128,8441,754,,,,,
740238,64,1266,100,,,,,
740347,32,77,109,,,,,
740452,64,198,105,,,,,
740798,64,3996,346,,,,,
740819,32,81,21,,,,,
741041,32,72,222,,,,,
741330,32,702,289,,,,,
741349,128,9116,19,,,,,
741426,32,49,77,,,,,
741500,64,3227,74,,,,,
741911,256,11781,411,,,,,
742131,128,2353,220,,,,,
742408,128,262,277,,,,,
743148,32,1463,740,,,,,
743417,32,357,269,,,,,
744662,32,285,1245,,,,,
744875,64,3212,213,,,,,
744962,128,9700,87,,,,,
745248,32,42,286,,,,,
745350,32,227,102,,,,,
745772,32,43,422,,,,,
745797,32,303,25,,,,,
745889,32,84,92,,,,,
746262,32,648,373,,,,,
747194,32,141,932,,,,,
747561,32,231,367,,,,,
747571,32,190,10,,,,,
747899,32,66,328,,,,,
748050,32,3937,151,,,,,
748063,32,118,13,,,,,
748234,32,37,171,,,,,
748344,32,24,110,,,,,
748490,64,3280,146,,,,,
748615,32,305,125,,,,,
748643,32,73,28,,,,,
748788,128,8830,145,,,,,
748845,32,955,57,,,,,
748889,32,62,44,,,,,
749140,32,136,251,,,,,
749308,64,1736,168,,,,,
749562,32,115,254,,,,,
749580,32,57,18,,,,,
749626,128,3609,46,,,,,
749796,32,69,170,,,,,
749927,128,1740,131,,,,,
749990,32,105,63,,,,,
750170,32,30,180,,,,,
750210,32,129,40,,,,,
750471,128,7148,261,,,,,
750829,32,120,358,,,,,
751085,32,33,256,,,,,
751464,64,4481,379,,,,,
751844,128,5777,380,,,,,
753694,64,3108,1850,,,,,
756997,32,156,3303,,,,,
757145,256,95,148,,,,,
758419,256,85,1274,,,,,
759268,256,85,849,,,,,
759434,32,234,166,,,,,
759498,32,172,64,,,,,
759781,256,91,283,,,,,
759954,32,557,173,,,,,
760026,32,59,72,,,,,
760221,256,90,195,,,,,
760477,256,23458,256,,,,,
760525,32,1167,48,,,,,
760564,32,114,39,,,,,
760586,512,89,22,,,,,
761316,512,23821,730,,,,,
761536,128,803,220,,,,,
761746,32,203,210,,,,,
761784,128,4172,38,,,,,
764872,64,71,3088,,,,,
765357,64,325,485,,,,,
766012,64,498,655,,,,,
766652,32,6543,640,,,,,
766876,64,857,224,,,,,
768181,32,9483,1305,,,,,
779295,64,4217,11114,,,,,
779715,32,2616,420,,,,,
794777,64,5018,15062,,,,,
801363,512,17723,6586,,,,,
819369,512,151,18006,,,,,
819370,128,136,1,,,,,
819609,64,1610,239,,,,,
819621,32,99,12,,,,,
820046,32,302,425,,,,,
820074,128,127,28,,,,,
820404,32,83,330,,,,,
820534,512,285,130,,,,,
820578,128,54,44,,,,,
820639,128,706,61,,,,,
820694,32,50,55,,,,,
820751,32,142,57,,,,,
820832,256,23,81,,,,,
820839,256,593,7,,,,,
820895,128,62,56,,,,,
821008,32,59,113,,,,,
821032,32,22,24,,,,,
821083,32,71,51,,,,,
821234,32,14073,151,,,,,
821241,32,15,7,,,,,
821261,32,92,20,,,,,
821350,32,38,89,,,,,
821395,32,131,45,,,,,
821429,32,558,34,,,,,
821463,512,3384,34,,,,,
821756,32,150,293,,,,,
821765,128,13,9,,,,,
821980,64,150,215,,,,,
821989,128,91,9,,,,,
822221,128,110,232,,,,,
822469,128,55,248,,,,,
822604,32,184,135,,,,,
822633,32,39,29,,,,,
822762,64,186,129,,,,,
822865,256,112,103,,,,,
822886,128,27,21,,,,,
823179,128,50,293,,,,,
823225,32,744,46,,,,,
823404,128,90,179,,,,,
823428,128,308,24,,,,,
823452,128,46,24,,,,,
823591,32,32,139,,,,,
823601,128,12858,10,,,,,
823608,128,71,7,,,,,
823788,128,666,180,,,,,
824103,128,35,315,,,,,
824117,32,18,14,,,,,
824182,128,53,65,,,,,
824208,32,11093,26,,,,,
824469,128,42,261,,,,,
824518,128,15,49,,,,,
824540,128,15,22,,,,,
824560,128,14,20,,,,,
824580,128,15,20,,,,,
824690,32,10659,110,,,,,
824736,128,673,46,,,,,
824822,32,10525,86,,,,,
824830,32,3559,8,,,,,
825012,64,10198,182,,,,,
825232,64,3528,220,,,,,
825616,128,31,384,,,,,
826545,512,355,929,,,,,
828793,64,3497,2248,,,,,
830427,128,61,1634,,,,,
831442,128,85,1015,,,,,
837319,128,8351,5877,,,,,
837601,512,7918,282,,,,,
837877,128,9201,276,,,,,
838030,64,7677,153,,,,,
838128,32,7729,98,,,,,
838190,32,7757,62,,,,,
841782,128,3350,3592,,,,,
846038,512,3729,4256,,,,,
846038,512,3730,0,,,,,
846039,256,59,1,,,,,
846039,256,3728,0,,,,,
846097,256,3670,58,,,,,
846097,128,11670,0,,,,,
846098,64,3730,1,,,,,
846098,64,3730,0,,,,,
846098,128,11669,0,,,,,
846157,32,3669,59,,,,,
846157,32,3670,0,,,,,
846157,32,3670,0,,,,,
846157,32,3671,0,,,,,
846639,32,59,482,,,,,
846698,32,60,59,,,,,
846758,64,59,60,,,,,
846758,128,182,0,,,,,
846758,256,299,0,,,,,
846817,32,60,59,,,,,
846817,512,723,0,,,,,
846997,256,1081,180,,,,,
847658,512,8074,661,,,,,
848077,256,481,419,,,,,
848265,64,113,188,,,,,
848265,128,113,0,,,,,
848265,256,233,0,,,,,
848317,32,61,52,,,,,
848318,32,59,1,,,,,
848557,256,1209,239,,,,,
848558,256,7346,1,,,,,
848799,128,8967,241,,,,,
848918,64,8907,119,,,,,
848918,32,8938,0,,,,,
858171,64,50,9253,,,,,
858171,128,51,0,,,,,
858171,256,51,0,,,,,
858171,512,52,0,,,,,
858220,32,3416,49,,,,,
862302,32,182,4082,,,,,
862589,32,359,287,,,,,
863817,64,4244,1228,,,,,
873468,64,8619,9651,,,,,
883119,64,2732,9651,,,,,
886247,32,5,3128,,,,,
890201,128,8840,3954,,,,,
890383,128,177,182,,,,,
890802,128,8105,419,,,,,
890973,128,1131,171,,,,,
891356,256,142,383,,,,,
891427,512,9866,71,,,,,
891491,128,8024,64,,,,,
891773,64,61,282,,,,,
891852,64,115,79,,,,,
892102,32,3953,250,,,,,
892314,64,1149,212,,,,,
893039,32,12413,725,,,,,
893446,32,97,407,,,,,
893488,64,2772,42,,,,,
893652,128,1216,164,,,,,
893725,32,371,73,,,,,
893778,128,609,53,,,,,
893819,256,139,41,,,,,
893886,64,7403,67,,,,,
894411,128,6417,525,,,,,
894583,32,413,172,,,,,
894591,256,132,8,,,,,
895026,256,138,435,,,,,
895230,64,140,204,,,,,
895382,32,233,152,,,,,
895793,32,9654,411,,,,,
895864,128,2281,71,,,,,
896131,256,1212,267,,,,,
896517,64,346,386,,,,,
897129,128,7408,612,,,,,
897358,128,153,229,,,,,
897521,128,274,163,,,,,
898771,64,105,1250,,,,,
898795,512,195,24,,,,,
898812,128,393,17,,,,,
899155,64,6463,343,,,,,
899536,128,249,381,,,,,
900121,64,246,585,,,,,
900136,128,59,15,,,,,
900321,128,451,185,,,,,
900775,128,187,454,,,,,
900796,128,79,21,,,,,
901019,64,120,223,,,,,
901164,64,4329,145,,,,,
901300,128,18,136,,,,,
901315,128,4243,15,,,,,
901323,128,13,8,,,,,
901335,128,23,12,,,,,
901341,128,14,6,,,,,
901489,128,311,148,,,,,
905183,64,843,3694,,,,,
905283,128,58,100,,,,,
905726,128,163,443,,,,,
905732,32,705,6,,,,,
905770,128,184,38,,,,,
906173,32,102,403,,,,,
906255,128,100,82,,,,,
906331,128,1169,76,,,,,
906490,32,153,159,,,,,
906513,128,36,23,,,,,
906546,64,4372,33,,,,,
906590,128,71,44,,,,,
906665,128,2017,75,,,,,
906679,128,36,14,,,,,
906882,32,146,203,,,,,
907420,32,9514,538,,,,,
907427,32,754,7,,,,,
907641,128,48,214,,,,,
907740,128,242,99,,,,,
908115,32,110,375,,,,,
908166,128,50,51,,,,,
908187,32,722,21,,,,,
908356,128,323,169,,,,,
908400,32,30,44,,,,,
908741,32,359,341,,,,,
908795,32,45,54,,,,,
908801,32,186,6,,,,,
908817,32,12,16,,,,,
908983,512,6501,166,,,,,
909032,128,5970,49,,,,,
909051,32,174,19,,,,,
909055,256,1865,4,,,,,
909353,64,154,298,,,,,
909470,32,50,117,,,,,
909492,32,160,22,,,,,
909606,128,175,114,,,,,
909629,128,194,23,,,,,
909795,32,155,166,,,,,
909848,128,5747,53,,,,,
909864,32,7072,16,,,,,
910126,128,5939,262,,,,,
910211,64,18,85,,,,,
910237,32,237,26,,,,,
910946,32,6042,709,,,,,
911067,32,5917,121,,,,,
911083,32,215,16,,,,,
914050,128,19,2967,,,,,
916254,128,18389,2204,,,,,
916960,128,9410,706,,,,,
917027,512,9289,67,,,,,
917041,32,8253,14,,,,,
917050,256,9146,9,,,,,
917050,128,9326,0,,,,,
917055,32,9024,5,,,,,
917083,64,9060,28,,,,,
917585,32,7720,502,,,,,
918654,128,5988,1069,,,,,
921520,128,3797,2866,,,,,
923323,32,1922,1803,,,,,
924279,32,618,956,,,,,
925426,32,531,1147,,,,,
925426,32,531,0,,,,,
927754,256,126,2328,,,,,
927754,256,126,0,,,,,
927754,512,126,0,,,,,
927754,512,127,0,,,,,
927755,64,60,1,,,,,
927755,128,60,0,,,,,
927755,64,124,0,,,,,
927755,128,124,0,,,,,
927814,32,63,59,,,,,
927814,32,63,0,,,,,
927814,32,63,0,,,,,
927814,32,64,0,,,,,
927814,64,64,0,,,,,
927814,128,64,0,,,,,
927874,256,63,60,,,,,
927874,512,63,0,,,,,
927874,256,424,0,,,,,
927874,512,424,0,,,,,
927875,64,61,1,,,,,
927875,128,61,0,,,,,
927875,32,182,0,,,,,
927875,64,301,0,,,,,
927875,64,362,0,,,,,
927875,128,363,0,,,,,
927875,128,423,0,,,,,
927876,32,59,1,,,,,
927876,32,60,0,,,,,
927876,32,118,0,,,,,
927876,32,361,0,,,,,
927933,512,61,57,,,,,
927933,512,364,0,,,,,
927934,32,123,1,,,,,
927934,64,182,0,,,,,
927934,128,241,0,,,,,
927934,256,303,0,,,,,
927934,256,363,0,,,,,
927935,32,121,1,,,,,
927935,32,301,0,,,,,
927993,512,304,58,,,,,
928056,32,59,63,,,,,
928056,32,59,0,,,,,
928056,32,59,0,,,,,
928056,32,60,0,,,,,
928114,32,60,58,,,,,
928114,32,61,0,,,,,
928114,64,61,0,,,,,
928114,32,122,0,,,,,
928114,32,122,0,,,,,
928174,64,61,60,,,,,
928174,128,61,0,,,,,
928174,32,122,0,,,,,
928174,32,122,0,,,,,
928234,32,59,60,,,,,
928234,32,60,0,,,,,
928234,64,60,0,,,,,
928234,64,60,0,,,,,
928234,64,61,0,,,,,
928234,128,61,0,,,,,
928234,128,61,0,,,,,
928414,512,619,180,,,,,
928672,256,361,258,,,,,
928774,128,258,102,,,,,
928911,64,121,137,,,,,
928976,32,117,65,,,,,
929273,64,59,297,,,,,
929332,64,108,59,,,,,
929393,32,46,61,,,,,
929499,512,5083,106,,,,,
929689,256,4983,190,,,,,
929689,128,5014,0,,,,,
929697,64,5058,8,,,,,
929698,32,5179,1,,,,,
929700,32,5177,2,,,,,
935027,512,63,5327,,,,,
935027,256,364,0,,,,,
935027,512,365,0,,,,,
935027,256,962,0,,,,,
935027,512,1795,0,,,,,
935028,128,61,1,,,,,
935028,256,62,0,,,,,
935028,64,244,0,,,,,
935028,64,363,0,,,,,
935028,128,363,0,,,,,
935028,128,544,0,,,,,
935029,32,59,1,,,,,
935029,32,60,0,,,,,
935029,64,60,0,,,,,
935029,32,119,0,,,,,
935029,32,120,0,,,,,
935029,32,361,0,,,,,
935029,32,361,0,,,,,
935087,256,423,58,,,,,
935088,32,121,1,,,,,
935088,32,121,0,,,,,
935088,64,121,0,,,,,
935088,128,242,0,,,,,
935148,32,60,60,,,,,
935148,512,899,0,,,,,
935207,32,64,59,,,,,
935207,32,64,0,,,,,
935207,64,64,0,,,,,
935208,32,63,1,,,,,
935270,32,59,62,,,,,
935270,32,59,0,,,,,
935270,64,59,0,,,,,
935270,64,60,0,,,,,
935327,128,63,57,,,,,
935328,32,61,1,,,,,
935328,32,61,0,,,,,
935328,64,61,0,,,,,
935328,64,120,0,,,,,
935328,32,1297,0,,,,,
935328,32,1298,0,,,,,
935388,128,60,60,,,,,
935388,256,60,0,,,,,
935388,64,121,0,,,,,
935388,128,122,0,,,,,
935388,64,1237,0,,,,,
935447,512,62,59,,,,,
935448,128,124,1,,,,,
935508,256,63,60,,,,,
935508,256,63,0,,,,,
935508,512,121,0,,,,,
935509,128,119,1,,,,,
935570,256,58,61,,,,,
935570,256,58,0,,,,,
935571,128,1310,1,,,,,
935627,256,120,56,,,,,
935627,256,1315,0,,,,,
935687,512,60,60,,,,,
935747,512,61,60,,,,,
935808,512,61,61,,,,,
935869,512,119,61,,,,,
935988,512,953,119,,,,,
936385,32,218,397,,,,,
937001,512,1202,616,,,,,
937002,512,62,1,,,,,
937002,512,364,0,,,,,
937002,256,960,0,,,,,
937003,256,61,1,,,,,
937003,256,362,0,,,,,
937004,128,59,1,,,,,
937004,128,361,0,,,,,
937004,128,542,0,,,,,
937005,32,58,1,,,,,
937005,64,58,0,,,,,
937005,32,120,0,,,,,
937005,32,120,0,,,,,
937005,64,239,0,,,,,
937005,32,359,0,,,,,
937005,64,360,0,,,,,
937006,32,56,1,,,,,
937006,32,358,0,,,,,
937061,64,123,55,,,,,
937061,128,183,0,,,,,
937061,256,425,0,,,,,
937061,512,962,0,,,,,
937062,32,62,1,,,,,
937062,32,122,0,,,,,
937124,32,59,62,,,,,
937124,32,59,0,,,,,
937124,32,59,0,,,,,
937182,32,60,58,,,,,
937182,32,61,0,,,,,
937182,32,61,0,,,,,
937182,64,61,0,,,,,
937182,32,122,0,,,,,
937242,32,61,60,,,,,
937242,64,61,0,,,,,
937242,128,62,0,,,,,
937242,32,122,0,,,,,
937302,32,61,60,,,,,
937302,64,61,0,,,,,
937302,128,61,0,,,,,
937302,64,123,0,,,,,
937302,32,901,0,,,,,
937303,32,899,1,,,,,
937361,512,64,58,,,,,
937362,64,62,1,,,,,
937362,128,62,0,,,,,
937362,256,63,0,,,,,
937362,128,123,0,,,,,
937362,64,840,0,,,,,
937423,512,62,61,,,,,
937423,256,123,0,,,,,
937424,128,121,1,,,,,
937484,512,120,60,,,,,
937485,128,717,1,,,,,
937545,256,59,60,,,,,
937601,512,61,56,,,,,
937603,256,120,2,,,,,
937603,256,598,0,,,,,
937662,512,119,59,,,,,
937781,512,180,119,,,,,
937961,512,240,180,,,,,
938508,256,233,547,,,,,
938508,512,233,0,,,,,
939611,512,59,1103,,,,,
939670,256,60,59,,,,,
939790,32,32,120,,,,,
940107,32,100,317,,,,,
940293,32,955,186,,,,,
941259,32,1222,966,,,,,
943711,64,4300,2452,,,,,
948032,64,1146,4321,,,,,
948217,32,6269,185,,,,,
948927,64,5028,710,,,,,
952533,32,1571,3606,,,,,
959938,64,8621,7405,,,,,
979266,128,19720,19328,,,,,
993901,32,180,14635,,,,,
996492,512,310,2591,,,,,
996492,512,387,0,,,,,
996492,256,993,0,,,,,
996492,512,1885,0,,,,,
996493,128,308,1,,,,,
996493,256,309,0,,,,,
996493,128,385,0,,,,,
996493,256,385,0,,,,,
996493,128,565,0,,,,,
996795,512,837,302,,,,,
996796,128,82,1,,,,,
996796,256,205,0,,,,,
996877,128,39,81,,,,,
996877,512,39,0,,,,,
996877,128,61,0,,,,,
996877,256,61,0,,,,,
996915,128,85,38,,,,,
996915,512,86,0,,,,,
996937,256,121,22,,,,,
996938,128,120,1,,,,,
997000,256,57,62,,,,,
997000,512,106,0,,,,,
997000,128,1262,0,,,,,
997057,256,89,57,,,,,
997106,256,161,49,,,,,
997146,512,60,40,,,,,
997146,256,1176,0,,,,,
997206,512,141,60,,,,,
997347,512,137,141,,,,,
997484,512,1307,137,,,,,
998377,256,60,893,,,,,
998377,256,351,0,,,,,
998377,256,951,0,,,,,
998437,256,415,60,,,,,
998550,128,61,113,,,,,
998550,128,359,0,,,,,
998550,128,537,0,,,,,
998611,128,180,61,,,,,
998728,256,62,117,,,,,
998790,128,62,62,,,,,
998790,256,62,0,,,,,
998851,128,58,61,,,,,
998851,256,58,0,,,,,
998851,256,73,0,,,,,
998908,128,78,57,,,,,
998908,256,79,0,,,,,
998923,128,121,15,,,,,
998983,512,61,60,,,,,
998983,512,405,0,,,,,
998983,512,1106,0,,,,,
998986,256,100,3,,,,,
998986,128,136,0,,,,,
998986,256,1103,0,,,,,
999043,128,1045,57,,,,,
999043,512,1046,0,,,,,
999388,512,99,345,,,,,
999487,512,119,99,,,,,
999641,512,61,154,,,,,
999701,512,120,60,,,,,
999821,512,146,120,,,,,
1000026,512,62,205,,,,,
1000277,512,64,251,,,,,
1000277,512,1968,0,,,,,
1000337,512,63,60,,,,,
1000337,512,410,0,,,,,
1000339,256,61,2,,,,,
1000339,64,285,0,,,,,
1000339,128,346,0,,,,,
1000339,256,346,0,,,,,
1000339,128,517,0,,,,,
1000339,256,940,0,,,,,
1000340,32,59,1,,,,,
1000340,32,59,0,,,,,
1000340,64,59,0,,,,,
1000340,32,148,0,,,,,
1000340,32,148,0,,,,,
1000340,32,344,0,,,,,
1000340,32,344,0,,,,,
1000340,64,344,0,,,,,
1000398,32,89,58,,,,,
1000398,32,90,0,,,,,
1000398,64,104,0,,,,,
1000398,128,225,0,,,,,
1000398,256,348,0,,,,,
1000398,512,1019,0,,,,,
1000487,32,76,89,,,,,
1000487,32,76,0,,,,,
1000487,32,76,0,,,,,
1000487,32,77,0,,,,,
1000502,64,60,15,,,,,
1000562,32,60,60,,,,,
1000562,32,61,0,,,,,
1000562,32,61,0,,,,,
1000621,128,62,59,,,,,
1000622,64,61,1,,,,,
1000622,32,123,0,,,,,
1000622,32,124,0,,,,,
1000622,64,124,0,,,,,
1000622,32,1349,0,,,,,
1000681,256,123,59,,,,,
1000682,128,63,1,,,,,
1000682,128,63,0,,,,,
1000682,64,122,0,,,,,
1000682,64,1230,0,,,,,
1000683,32,1170,1,,,,,
1000744,128,59,61,,,,,
1000744,128,59,0,,,,,
1000744,256,60,0,,,,,
1000744,512,111,0,,,,,
1000802,256,53,58,,,,,
1000802,128,95,0,,,,,
1000802,256,111,0,,,,,
1000803,128,1230,1,,,,,
1000854,256,43,51,,,,,
1000854,512,116,0,,,,,
1000896,256,105,42,,,,,
1000912,256,1333,16,,,,,
1000970,512,92,58,,,,,
1001062,512,77,92,,,,,
1001199,512,162,137,,,,,
1001361,512,1274,162,,,,,
1002758,512,228,1397,,,,,
1002943,256,10403,185,,,,,
1002945,64,14,2,,,,,
1002963,128,10443,18,,,,,
1003038,512,10225,75,,,,,
1003071,128,22373,33,,,,,
1003280,64,10186,209,,,,,
1003369,32,10157,89,,,,,
1003371,32,6215,2,,,,,
1004703,512,5809,1332,,,,,
1004825,256,8521,122,,,,,
1004826,128,6045,1,,,,,
1004892,64,8573,66,,,,,
1004893,32,8633,1,,,,,
1004893,32,8692,0,,,,,
1010060,512,18677,5167,,,,,
1013706,512,125,3646,,,,,
1013707,256,62,1,,,,,
1013707,256,124,0,,,,,
1013766,128,62,59,,,,,
1013766,128,63,0,,,,,
1013766,128,63,0,,,,,
1013766,256,63,0,,,,,
1013766,256,64,0,,,,,
1013766,512,64,0,,,,,
1013767,32,60,1,,,,,
1013767,64,60,0,,,,,
1013767,64,61,0,,,,,
1013767,64,61,0,,,,,
1013768,32,57,1,,,,,
1013768,32,58,0,,,,,
1013768,32,58,0,,,,,
1013768,32,58,0,,,,,
1013886,32,81,118,,,,,
1014028,32,58,142,,,,,
1014086,128,23,58,,,,,
1014109,256,60,23,,,,,
1014169,512,61,60,,,,,
1014408,128,20832,239,,,,,
1014939,32,289,531,,,,,
1015082,32,169,143,,,,,
1017864,64,37,2782,,,,,
1018194,64,40,330,,,,,
1019412,256,91,1218,,,,,
1019447,64,714,35,,,,,
1020218,32,439,771,,,,,
1020785,32,687,567,,,,,
1020865,32,64,80,,,,,
1021044,32,439,179,,,,,
1021561,64,499,517,,,,,
1021764,32,1031,203,,,,,
1021903,64,236,139,,,,,
1022116,32,433,213,,,,,
1023011,64,165,895,,,,,
1023552,64,464,541,,,,,
1023569,32,404,17,,,,,
1024258,32,3988,689,,,,,
1025392,32,25,1134,,,,,
1025490,32,22,98,,,,,
1025543,32,4337,53,,,,,
1025836,64,22,293,,,,,
1025930,64,68,94,,,,,
1025941,64,60,11,,,,,
1026660,64,319,719,,,,,
1027297,64,49,637,,,,,
1027524,64,97,227,,,,,
1027536,64,41,12,,,,,
1027897,64,1563,361,,,,,
1028885,64,5945,988,,,,,
1028948,64,10905,63,,,,,
1029571,64,1894,623,,,,,
1031550,128,20816,1979,,,,,
1033412,512,17913,1862,,,,,
1033737,256,369,325,,,,,
1039917,128,7348,6180,,,,,
1040730,64,2961,813,,,,,
1046538,64,2955,5808,,,,,
1053212,64,3710,6674,,,,,
1057068,64,3191,3856,,,,,
1060481,64,3185,3413,,,,,
1061572,128,17161,1091,,,,,
1061620,128,12489,48,,,,,
1061774,256,92,154,,,,,
1061831,32,1256,57,,,,,
1061938,256,103,107,,,,,
1062675,256,86,737,,,,,
1062873,256,93,198,,,,,
1063138,256,6075,265,,,,,
1063284,512,77,146,,,,,
1063643,512,818,359,,,,,
1063966,64,176,323,,,,,
1064416,64,372,450,,,,,
1064458,64,27,42,,,,,
1064540,64,4045,82,,,,,
1064855,32,494,315,,,,,
1065714,32,3302,859,,,,,
1066170,32,135,456,,,,,
1066674,32,375,504,,,,,
1067078,64,97,404,,,,,
1067153,512,23471,75,,,,,
1067272,64,12385,119,,,,,
1067320,64,437,48,,,,,
1067369,32,242,49,,,,,
1068180,64,3158,811,,,,,
1068628,32,145,448,,,,,
1069061,32,146,433,,,,,
1069355,64,1063,294,,,,,
1069391,64,11943,36,,,,,
1069393,64,2372,2,,,,,
1069459,32,137,66,,,,,
1069559,64,11543,100,,,,,
1069717,32,222,158,,,,,
1069725,256,46,8,,,,,
1069865,32,145,140,,,,,
1070066,128,9400,201,,,,,
1070423,32,93,357,,,,,
1070551,32,386,128,,,,,
1070603,256,97,52,,,,,
1070892,256,49,289,,,,,
1070929,128,20796,37,,,,,
1071021,32,147,92,,,,,
1071484,32,219,463,,,,,
1071506,64,261,22,,,,,
1071713,32,139,207,,,,,
1071764,64,407,51,,,,,
1071873,32,613,109,,,,,
1071986,32,782,113,,,,,
1072121,256,100,135,,,,,
1072199,256,129,78,,,,,
1072223,32,78,24,,,,,
1072489,32,289,266,,,,,
1072492,32,79,3,,,,,
1072580,64,959,88,,,,,
1072631,32,115,51,,,,,
1072939,32,186,308,,,,,
1073048,32,12332,109,,,,,
1073137,256,3331,89,,,,,
1073311,32,138,174,,,,,
1073536,32,45,225,,,,,
1073560,64,1850,24,,,,,
1073766,32,96,206,,,,,
1073805,32,142,39,,,,,
1074261,32,7221,456,,,,,
1074313,256,353,52,,,,,
1075172,32,139,859,,,,,
1075412,32,121,240,,,,,
1075426,64,3819,14,,,,,
1075521,32,550,95,,,,,
1075850,32,134,329,,,,,
1076195,32,136,345,,,,,
1076223,32,135,28,,,,,
1076642,32,129,419,,,,,
1076799,256,6708,157,,,,,
1076960,32,124,161,,,,,
1077269,128,1209,309,,,,,
1077673,32,129,404,,,,,
1077943,256,6739,270,,,,,
1078086,128,41,143,,,,,
1078639,32,17,553,,,,,
1078653,32,15,14,,,,,
1078895,32,101,242,,,,,
1079281,64,5757,386,,,,,
1080148,32,249,867,,,,,
1080165,64,2070,17,,,,,
1080492,128,4012,327,,,,,
1080697,32,237,205,,,,,
1082195,128,122,1498,,,,,
1083091,128,230,896,,,,,
1083311,128,78,220,,,,,
1083850,32,2672,539,,,,,
1084532,128,108,682,,,,,
1084536,32,104,4,,,,,
1084593,64,6499,57,,,,,
1084858,32,3911,265,,,,,
1085063,32,30,205,,,,,
1085121,32,3949,58,,,,,
1085327,64,114,206,,,,,
1085568,64,2805,241,,,,,
1085863,32,104,295,,,,,
1087389,128,1029,1526,,,,,
1088300,32,428,911,,,,,
1088393,64,3705,93,,,,,
1088428,64,448,35,,,,,
1088767,64,376,339,,,,,
1088911,64,664,144,,,,,
1089139,32,5393,228,,,,,
1089313,128,518,174,,,,,
1089397,256,22281,84,,,,,
1089838,64,311,441,,,,,
1090247,256,9697,409,,,,,
1090399,32,1024,152,,,,,
1090895,32,1760,496,,,,,
1090901,512,11493,6,,,,,
1091409,128,6484,508,,,,,
1091763,512,22650,354,,,,,
1092123,64,2563,360,,,,,
1092786,32,2845,663,,,,,
1093835,128,7379,1049,,,,,
1094274,256,13564,439,,,,,
1094748,128,139,474,,,,,
1095502,128,898,754,,,,,
1097044,64,2540,1542,,,,,
1097427,32,598,383,,,,,
1097670,32,448,243,,,,,
1098517,32,299,847,,,,,
1098699,32,330,182,,,,,
1098739,32,2020,40,,,,,
1099157,32,269,418,,,,,
1099604,64,991,447,,,,,
1099966,512,4542,362,,,,,
1101487,128,3549,1521,,,,,
1102459,128,10182,972,,,,,
1102703,128,11386,244,,,,,
1104977,128,8800,2274,,,,,
1106793,128,672,1816,,,,,
1106932,512,4457,139,,,,,
1108968,128,658,2036,,,,,
1111393,512,5335,2425,,,,,
1113630,32,673,2237,,,,,
1114390,32,2692,760,,,,,
1114838,64,7145,448,,,,,
1115014,64,7151,176,,,,,
1118412,32,1583,3398,,,,,
1120656,256,7205,2244,,,,,
1125367,64,1954,4711,,,,,
1126029,32,469,662,,,,,
1126414,64,1801,385,,,,,
1127787,32,271,1373,,,,,
1128335,32,84,548,,,,,
1128536,64,382,201,,,,,
1128566,32,8,30,,,,,
1128577,32,8,11,,,,,
1128644,32,148,67,,,,,
1143024,256,7186,14380,,,,,
1147200,512,2217,4176,,,,,
1150212,256,7162,3012,,,,,
1150731,512,2022,519,,,,,
1153842,512,1225,3111,,,,,
1154512,128,6705,670,,,,,
1155835,32,65,1323,,,,,
1155942,128,7261,107,,,,,
1155954,128,59,12,,,,,
1156096,32,1244,142,,,,,
1157153,512,1249,1057,,,,,
1157378,256,13905,225,,,,,
1157437,32,162,59,,,,,
1157709,32,1023,272,,,,,
1159152,32,8349,1443,,,,,
1159220,32,60,68,,,,,
1159867,512,1348,647,,,,,
1161195,128,6636,1328,,,,,
1162325,32,364,1130,,,,,
1162987,512,1357,662,,,,,
1163152,32,976,165,,,,,
1163208,128,10173,56,,,,,
1163220,128,61,12,,,,,
1164595,512,2983,1375,,,,,
1165432,128,11502,837,,,,,
1165439,32,272,7,,,,,
1166178,32,801,739,,,,,
1166530,32,94,352,,,,,
1166881,32,29,351,,,,,
1167117,32,213,236,,,,,
1167539,128,3969,422,,,,,
1167560,512,14472,21,,,,,
1167771,128,8966,211,,,,,
1167923,32,960,152,,,,,
1168345,512,17900,422,,,,,
1171286,256,10799,2941,,,,,
1172644,128,2123,1358,,,,,
1174818,128,564,2174,,,,,
1175246,32,13,428,,,,,
1175301,32,80,55,,,,,
1175450,32,62,149,,,,,
1175528,32,67,78,,,,,
1176343,128,452,815,,,,,
1176795,128,3422,452,,,,,
1176864,128,739,69,,,,,
1178515,256,19635,1651,,,,,
1179021,128,1442,506,,,,,
1180156,128,3677,1135,,,,,
1180934,128,1674,778,,,,,
1182087,256,5567,1153,,,,,
1182635,128,3577,548,,,,,
1182647,256,15402,12,,,,,
1183770,128,3293,1123,,,,,
1184082,32,88,312,,,,,
1184678,32,170,596,,,,,
1185853,256,9450,1175,,,,,
1187047,128,6344,1194,,,,,
1187065,128,6989,18,,,,,
1187066,128,65,1,,,,,
1187264,128,1671,198,,,,,
1188476,32,100,1212,,,,,
1189187,32,54,711,,,,,
